mockup_id,page_id,state_id,surface,page_name,state_name,canonical_canvas,relative_path,status,sha256,approved_by,approved_at,visual_scope,functional_scope,feature_ids,notes,visual_kind,parent_page_id,screen_signature,duplicate_audit
YL-A-001-S01_DEFAULT,YL-A-001,YL-A-001-S01_DEFAULT,ANDROID,App Shell,默认/可操作,1080x2400,ui/mockups/android/YL-A-001/YL-A-001-S01_DEFAULT.png,APPROVED,c020d8119ab14b5fccf7f8d3885021f27c292dc5cfb6672de060c0112f390412,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P00-003,Generated from unique Page ID visual identity; sample text is non-functional.,COMPONENT_BOARD,,3ff494ec8aebca21,PASS
YL-A-061-S09_PERMISSION_DENIED,YL-A-061,YL-A-061-S09_PERMISSION_DENIED,ANDROID,工作/搜索,权限不足,1080x2400,ui/mockups/android/YL-A-061/YL-A-061-S09_PERMISSION_DENIED.png,APPROVED,2dccb246d553c19e464f2e1f1cc3b959bcf61e9d81c827ff71f3b2113461efe5,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P06-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,e3d52fe732358383,PASS
YL-A-062-S01_LOADING,YL-A-062,YL-A-062-S01_LOADING,ANDROID,工作/图片,加载中,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S01_LOADING.png,APPROVED,b0eba2e469914625428f0d35ae569ff52adb7dfcfd3b8465ab4cce241053290a,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S02_POPULATED,YL-A-062,YL-A-062-S02_POPULATED,ANDROID,工作/图片,有数据,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S02_POPULATED.png,APPROVED,8fba8c6c38fd04db3844bb4e251032225c4a01d8763f2b37b793c1d80014c1d0,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S03_NOT_FOUND,YL-A-062,YL-A-062-S03_NOT_FOUND,ANDROID,工作/图片,内容不存在,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S03_NOT_FOUND.png,APPROVED,a171ac23901a8ced556d3511b2b0c09f63d5344ce8a6d64c778d9248476ce47d,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S04_EDIT_MODE,YL-A-062,YL-A-062-S04_EDIT_MODE,ANDROID,工作/图片,编辑状态,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S04_EDIT_MODE.png,APPROVED,0bc1b0ad1e7f73ab7ed123bd5aeca0e1198ea9e599630e66cf56bb6964905951,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S05_DIRTY,YL-A-062,YL-A-062-S05_DIRTY,ANDROID,工作/图片,存在未保存修改,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S05_DIRTY.png,APPROVED,2a98d374d53a3f149417db7d785e1190243b15b43a25176127ab3ecdbbb7a1bf,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S06_SAVE_SUCCESS,YL-A-062,YL-A-062-S06_SAVE_SUCCESS,ANDROID,工作/图片,保存成功,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S06_SAVE_SUCCESS.png,APPROVED,f53b2eb457ca653c5d0a1021bef32d63f4582c55a4974a873268ee0f81703fbe,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S07_SAVE_ERROR,YL-A-062,YL-A-062-S07_SAVE_ERROR,ANDROID,工作/图片,保存失败,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S07_SAVE_ERROR.png,APPROVED,2e9223421312f4285ff192aa0a0e07e62c913fea9ba1216cdfe768d2723a8718,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S08_OFFLINE,YL-A-062,YL-A-062-S08_OFFLINE,ANDROID,工作/图片,离线,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S08_OFFLINE.png,APPROVED,029ffd2e26aefd287b0fd4aa1d14f1e6ca793ab458a35f00dd04aaeec3f691b2,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-062-S09_PERMISSION_DENIED,YL-A-062,YL-A-062-S09_PERMISSION_DENIED,ANDROID,工作/图片,权限不足,1080x2400,ui/mockups/android/YL-A-062/YL-A-062-S09_PERMISSION_DENIED.png,APPROVED,2d4ea29eac8a83e4a6b18c1839427d412d04f16da66e69a49e3bb15d4b93854b,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,99ad182223d15edd,PASS
YL-A-063-S01_DEFAULT,YL-A-063,YL-A-063-S01_DEFAULT,ANDROID,图片工作台,默认/可操作,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S01_DEFAULT.png,APPROVED,f6dad4af909063766d6cac01663e6c737df10d8446d3a13559a1c3f41a14b9a6,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S02_INPUT_FOCUSED,YL-A-063,YL-A-063-S02_INPUT_FOCUSED,ANDROID,图片工作台,输入聚焦,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S02_INPUT_FOCUSED.png,APPROVED,38e74c9fb5da25ef55d09c764589ba5fc1d17f5de553d75a8d60da538b31cc70,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S03_VALIDATION_ERROR,YL-A-063,YL-A-063-S03_VALIDATION_ERROR,ANDROID,图片工作台,表单校验失败,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S03_VALIDATION_ERROR.png,APPROVED,3da96ecb57ffd11c3f68853a3e3c6757ddc5b6abc76a1e153785d9bb447b60aa,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S04_PREPARING,YL-A-063,YL-A-063-S04_PREPARING,ANDROID,图片工作台,准备任务,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S04_PREPARING.png,APPROVED,2a44320d2a5581bb26485ae89994267689cd13b27ba6ad28e80592785d33a185,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S05_RUNNING,YL-A-063,YL-A-063-S05_RUNNING,ANDROID,图片工作台,任务执行中,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S05_RUNNING.png,APPROVED,bb3ba47416595b1d58d42804856493e9ffb6a4891a42c70927806b7d31ff2231,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S06_SUCCESS,YL-A-063,YL-A-063-S06_SUCCESS,ANDROID,图片工作台,操作成功,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S06_SUCCESS.png,APPROVED,2cf056c61419d26a5fa2d551db3f02a29653988c2db4874a906fb107c2812da7,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S07_FAILED,YL-A-063,YL-A-063-S07_FAILED,ANDROID,图片工作台,任务失败,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S07_FAILED.png,APPROVED,8bf98f6d4a32e5c85433bfb6a6076ea73123ac4fe09b1e9300049feb405ffe3b,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-063-S08_OFFLINE,YL-A-063,YL-A-063-S08_OFFLINE,ANDROID,图片工作台,离线,1080x2400,ui/mockups/android/YL-A-063/YL-A-063-S08_OFFLINE.png,APPROVED,a37218759f680db3ae2f20ae19848dbc3811cf1c2cd3e1d404f2a708ac7a6aed,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-002|P07-003|P07-004|P07-005|P07-006|P07-007|P07-008,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-062,48d1081f6c3e5759,PASS
YL-A-064-S01_QUEUED,YL-A-064,YL-A-064-S01_QUEUED,ANDROID,任务详情,已排队,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S01_QUEUED.png,APPROVED,0a89fbf97cf7929e6418683280e606a44264c43324bb2a2d67052ee988a07f48,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S02_PREPARING,YL-A-064,YL-A-064-S02_PREPARING,ANDROID,任务详情,准备任务,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S02_PREPARING.png,APPROVED,1c782a329f880e4df03ead57094119930631e8ca2ad237b0b30dc8558f1657dc,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S03_RUNNING,YL-A-064,YL-A-064-S03_RUNNING,ANDROID,任务详情,任务执行中,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S03_RUNNING.png,APPROVED,b548a8ade3399490c19cdb7169af6bf2be79f0e336cf61f210fce2a1241c4257,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S04_CANCEL_CONFIRM,YL-A-064,YL-A-064-S04_CANCEL_CONFIRM,ANDROID,任务详情,确认取消,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S04_CANCEL_CONFIRM.png,APPROVED,2f03e0167195ea7ed8f18901a936c5233c49ae88f55675b922396b565a7a8973,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S05_CANCELLED,YL-A-064,YL-A-064-S05_CANCELLED,ANDROID,任务详情,任务已取消,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S05_CANCELLED.png,APPROVED,e9d8abb47ac3c39b846ee8942ada271c70dd6b122d7e228e2d34bdc63433b5da,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S06_SUCCESS,YL-A-064,YL-A-064-S06_SUCCESS,ANDROID,任务详情,操作成功,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S06_SUCCESS.png,APPROVED,08d1795da3d6d51cc50a004d39fff47e58adfbf37d472eed69dfb3d9fde3c155,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S07_FAILED,YL-A-064,YL-A-064-S07_FAILED,ANDROID,任务详情,任务失败,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S07_FAILED.png,APPROVED,bf45f0aab0388f12c57d1523e73f39a863b110d24bf835cdc53085841183ece4,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S08_RETRYING,YL-A-064,YL-A-064-S08_RETRYING,ANDROID,任务详情,任务重试中,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S08_RETRYING.png,APPROVED,57fc37706feb8e0ada46aa50b36be1ebfe8e0dfbd6ea406466b8d7c7040dca26,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-064-S09_OFFLINE,YL-A-064,YL-A-064-S09_OFFLINE,ANDROID,任务详情,离线,1080x2400,ui/mockups/android/YL-A-064/YL-A-064-S09_OFFLINE.png,APPROVED,c08f29ec17018f14929888c8bf007144ad938b7742831f822c3bb11ee67ad8e9,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-010|P07-011|P07-012,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-063,0a1cc3b2e43a2165,PASS
YL-A-065-S01_LOADING,YL-A-065,YL-A-065-S01_LOADING,ANDROID,图片生成结果,加载中,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S01_LOADING.png,APPROVED,3eb543a7447b5839d7536aeb4524a856b8ee4b3414213e831956de448391b2e5,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-065-S02_POPULATED,YL-A-065,YL-A-065-S02_POPULATED,ANDROID,图片生成结果,有数据,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S02_POPULATED.png,APPROVED,bbb13ecb93dc1e6a1dce3b8a93cdfcd4a9dcbf3bf67f83f88f3b4cea1ae1f28c,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-065-S03_EDIT_MODE,YL-A-065,YL-A-065-S03_EDIT_MODE,ANDROID,图片生成结果,编辑状态,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S03_EDIT_MODE.png,APPROVED,47cb5c7c816786c4befb661c06acccc5f870119c0a664670f6e2e372e5b1758c,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-065-S04_DOWNLOADING,YL-A-065,YL-A-065-S04_DOWNLOADING,ANDROID,图片生成结果,下载更新,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S04_DOWNLOADING.png,APPROVED,65b3e764fc69d8d6f6cb6dde0c9d2305875bbf061e383528087b55599c0ccc2e,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-065-S05_SUCCESS,YL-A-065,YL-A-065-S05_SUCCESS,ANDROID,图片生成结果,操作成功,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S05_SUCCESS.png,APPROVED,095f762a945405cb3ffcc3b8058c865b9b287f55801471575360758c3e128402,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-065-S06_SERVER_ERROR,YL-A-065,YL-A-065-S06_SERVER_ERROR,ANDROID,图片生成结果,服务异常,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S06_SERVER_ERROR.png,APPROVED,d50eb8e489abd9cd9bf3492e60575bc98fa00908a15136e6489372e9626d09e2,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-065-S07_OFFLINE,YL-A-065,YL-A-065-S07_OFFLINE,ANDROID,图片生成结果,离线,1080x2400,ui/mockups/android/YL-A-065/YL-A-065-S07_OFFLINE.png,APPROVED,0819193926914341e1939926a0433ea3286ac7c801794061c238165a664b4e5c,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-015,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-064,ce1cd1b6671ddcaf,PASS
YL-A-066-S01_LOADING,YL-A-066,YL-A-066-S01_LOADING,ANDROID,图片作品详情,加载中,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S01_LOADING.png,APPROVED,60ca31e70460b69ccd4b5f59f51a7aa98dbe826ef68fdb88e4bb0924269bb7b4,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-066-S02_POPULATED,YL-A-066,YL-A-066-S02_POPULATED,ANDROID,图片作品详情,有数据,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S02_POPULATED.png,APPROVED,a3a90a7cdc3e38dab971960ad23e79192c627d3ee2f2810ee723d619126c08ff,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-066-S03_EDIT_MODE,YL-A-066,YL-A-066-S03_EDIT_MODE,ANDROID,图片作品详情,编辑状态,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S03_EDIT_MODE.png,APPROVED,32d28f1abb7c95f0cfb2d34d6c4d1849a335fab62107da023fffa7889292013a,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-066-S04_DOWNLOADING,YL-A-066,YL-A-066-S04_DOWNLOADING,ANDROID,图片作品详情,下载更新,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S04_DOWNLOADING.png,APPROVED,b653da5f3bcd92abbeffefb9fe4e38f13d3780b566307b2fcb3c3ab3ac7eaef4,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-066-S05_SUCCESS,YL-A-066,YL-A-066-S05_SUCCESS,ANDROID,图片作品详情,操作成功,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S05_SUCCESS.png,APPROVED,7c71f5f72ffe36fc8aa3d235e97b9acd59362ffa24689dc6cedcfde8b71b4add,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-066-S06_SERVER_ERROR,YL-A-066,YL-A-066-S06_SERVER_ERROR,ANDROID,图片作品详情,服务异常,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S06_SERVER_ERROR.png,APPROVED,41c9a0e3c374ce46eea38bfc9260c422c7a6d655dc7fadd9cee5083b25f35035,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-066-S07_OFFLINE,YL-A-066,YL-A-066-S07_OFFLINE,ANDROID,图片作品详情,离线,1080x2400,ui/mockups/android/YL-A-066/YL-A-066-S07_OFFLINE.png,APPROVED,5d04b18547611a6d680126f7b5e73d3ab3a7124df77374fe146291f5ad14c918,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P07-016|P07-017,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-065,d928d3ecbdfd76ef,PASS
YL-A-067-S01_DEFAULT,YL-A-067,YL-A-067-S01_DEFAULT,ANDROID,工作/PPT向导,默认/可操作,1080x2400,ui/mockups/android/YL-A-067/YL-A-067-S01_DEFAULT.png,APPROVED,a54371c0da43f8612a004aabd4946937602ba7c9e7032a174ba01541367854bf,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P08-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,c1c33b4868582636,PASS
YL-A-067-S02_INPUT_FOCUSED,YL-A-067,YL-A-067-S02_INPUT_FOCUSED,ANDROID,工作/PPT向导,输入聚焦,1080x2400,ui/mockups/android/YL-A-067/YL-A-067-S02_INPUT_FOCUSED.png,APPROVED,2604089ad0ecbd19a08ea0f636d84ba0d25b55642df34fb83f89482576754930,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P08-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,c1c33b4868582636,PASS
YL-A-067-S03_VALIDATION_ERROR,YL-A-067,YL-A-067-S03_VALIDATION_ERROR,ANDROID,工作/PPT向导,表单校验失败,1080x2400,ui/mockups/android/YL-A-067/YL-A-067-S03_VALIDATION_ERROR.png,APPROVED,c09775a6e064c41e3491e52a400ef535add53e2bfc7eac6a03ce9a95d83436ef,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P08-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,c1c33b4868582636,PASS
YL-A-067-S04_PREPARING,YL-A-067,YL-A-067-S04_PREPARING,ANDROID,工作/PPT向导,准备任务,1080x2400,ui/mockups/android/YL-A-067/YL-A-067-S04_PREPARING.png,APPROVED,64e55057bb16e9e3ee790ddb06a05e3fc7092a28c695cf5366a4cb2376cfd1a4,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P08-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,c1c33b4868582636,PASS
YL-A-067-S05_RUNNING,YL-A-067,YL-A-067-S05_RUNNING,ANDROID,工作/PPT向导,任务执行中,1080x2400,ui/mockups/android/YL-A-067/YL-A-067-S05_RUNNING.png,APPROVED,e8d483c49d69426980a9ee8c67d9c0dcac6aafb8479a51d791e40eebcf2397a5,P02_OWNER_APPROVED_2026-08-07,2026-08-07T01:22:18Z,layout|spacing|typography|color|component_geometry|visible_state,NONE; functionality comes from Feature IDs,P08-001,Generated from unique Page ID visual identity; sample text is non-functional.,PAGE,YL-A-077,c1c33b4868582636,PASS
